DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
29/02/2024 15:29:40 , 1301 ,9 , 64 , 139 , 234069 , 186 , 11 , 
29/02/2024 15:29:50 , 11307 ,24 , 131 , 271 , 437357 , 360 , 30 , 
29/02/2024 15:30:00 , 21313 ,39 , 183 , 403 , 640034 , 521 , 47 , 
29/02/2024 15:30:10 , 31318 ,52 , 241 , 538 , 844013 , 694 , 64 , 
29/02/2024 15:30:20 , 41324 ,65 , 294 , 661 , 1047395 , 853 , 77 , 
29/02/2024 15:30:30 , 51330 ,75 , 360 , 801 , 1251167 , 1043 , 89 , 
29/02/2024 15:30:40 , 61335 ,80 , 405 , 926 , 1454631 , 1204 , 96 , 
29/02/2024 15:30:50 , 71341 ,93 , 459 , 1050 , 1657918 , 1363 , 110 , 
29/02/2024 15:31:00 , 81347 ,100 , 505 , 1161 , 1860868 , 1504 , 119 , 
29/02/2024 15:31:10 , 91353 ,115 , 563 , 1290 , 2063703 , 1669 , 137 , 
29/02/2024 15:31:21 , 101358 ,123 , 620 , 1442 , 2268195 , 1863 , 147 , 
29/02/2024 15:31:31 , 111364 ,130 , 676 , 1566 , 2471638 , 2028 , 156 , 
29/02/2024 15:31:41 , 121370 ,140 , 717 , 1700 , 2675659 , 2189 , 168 , 
29/02/2024 15:31:51 , 131376 ,153 , 773 , 1854 , 2879682 , 2380 , 181 , 
29/02/2024 15:32:01 , 141381 ,162 , 834 , 1971 , 3082459 , 2540 , 192 , 
29/02/2024 15:32:11 , 151387 ,178 , 904 , 2116 , 3286442 , 2736 , 209 , 
29/02/2024 15:32:21 , 161393 ,193 , 973 , 2240 , 3490090 , 2907 , 227 , 
29/02/2024 15:32:31 , 171398 ,205 , 1038 , 2363 , 3693997 , 3078 , 240 , 
29/02/2024 15:32:41 , 181404 ,213 , 1099 , 2507 , 3896473 , 3267 , 250 , 
29/02/2024 15:32:51 , 191409 ,225 , 1151 , 2636 , 4099670 , 3426 , 268 , 
29/02/2024 15:33:01 , 201415 ,234 , 1205 , 2775 , 4303593 , 3605 , 280 , 
29/02/2024 15:33:11 , 211421 ,249 , 1279 , 2891 , 4507230 , 3774 , 297 , 
29/02/2024 15:33:21 , 221427 ,270 , 1332 , 3026 , 4711088 , 3932 , 319 , 
29/02/2024 15:33:31 , 231433 ,282 , 1386 , 3173 , 4915169 , 4108 , 337 , 
29/02/2024 15:33:41 , 241439 ,294 , 1445 , 3297 , 5118252 , 4270 , 353 , 
29/02/2024 15:33:51 , 251445 ,304 , 1508 , 3446 , 5321319 , 4466 , 365 , 
29/02/2024 15:34:01 , 261450 ,315 , 1565 , 3565 , 5525480 , 4622 , 380 , 
29/02/2024 15:34:11 , 271456 ,323 , 1612 , 3678 , 5728279 , 4771 , 389 , 
29/02/2024 15:34:21 , 281462 ,336 , 1678 , 3791 , 5931223 , 4937 , 402 , 
29/02/2024 15:34:31 , 291467 ,345 , 1730 , 3908 , 6135291 , 5089 , 411 , 
29/02/2024 15:34:41 , 301473 ,362 , 1801 , 4033 , 6338192 , 5262 , 429 , 
29/02/2024 15:34:51 , 311479 ,381 , 1869 , 4172 , 6541411 , 5441 , 450 , 
29/02/2024 15:35:01 , 321484 ,392 , 1935 , 4291 , 6744428 , 5610 , 461 , 
29/02/2024 15:35:11 , 331490 ,403 , 2002 , 4422 , 6947666 , 5787 , 475 , 
29/02/2024 15:35:21 , 341496 ,415 , 2056 , 4554 , 7151714 , 5952 , 492 , 
29/02/2024 15:35:31 , 351502 ,431 , 2115 , 4709 , 7355316 , 6145 , 510 , 
29/02/2024 15:35:41 , 361508 ,439 , 2168 , 4839 , 7558733 , 6314 , 519 , 
29/02/2024 15:35:51 , 371513 ,454 , 2236 , 4966 , 7760825 , 6489 , 536 , 
29/02/2024 15:36:01 , 381519 ,470 , 2294 , 5118 , 7964525 , 6675 , 554 , 
29/02/2024 15:36:11 , 391525 ,479 , 2361 , 5223 , 8168149 , 6834 , 564 , 
29/02/2024 15:36:21 , 401531 ,489 , 2408 , 5341 , 8370913 , 6982 , 574 , 
29/02/2024 15:36:31 , 411537 ,498 , 2465 , 5476 , 8574136 , 7160 , 587 , 
29/02/2024 15:36:41 , 421543 ,508 , 2521 , 5586 , 8777770 , 7311 , 602 , 
