DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
29/02/2024 11:26:01 , 15 ,1132 , 1583 , 6115 , 29543 , 6104 , 1527 , 
29/02/2024 11:26:11 , 10021 ,1139 , 1590 , 6162 , 30706 , 6151 , 1534 , 
29/02/2024 11:26:21 , 20028 ,1153 , 1609 , 6224 , 31925 , 6212 , 1552 , 
29/02/2024 11:26:31 , 30034 ,1159 , 1620 , 6274 , 33146 , 6262 , 1562 , 
29/02/2024 11:26:41 , 40040 ,1169 , 1633 , 6330 , 34420 , 6318 , 1573 , 
29/02/2024 11:26:51 , 50046 ,1183 , 1651 , 6372 , 35622 , 6359 , 1590 , 
29/02/2024 11:27:01 , 60052 ,1196 , 1669 , 6426 , 36850 , 6413 , 1608 , 
29/02/2024 11:27:11 , 70058 ,1201 , 1679 , 6470 , 38094 , 6457 , 1616 , 
29/02/2024 11:27:21 , 80064 ,1212 , 1693 , 6527 , 39387 , 6514 , 1630 , 
29/02/2024 11:27:31 , 90070 ,1219 , 1705 , 6568 , 40640 , 6555 , 1641 , 
29/02/2024 11:27:41 , 100077 ,1229 , 1719 , 6621 , 41862 , 6609 , 1654 , 
29/02/2024 11:27:51 , 110083 ,1238 , 1732 , 6663 , 43111 , 6651 , 1667 , 
29/02/2024 11:28:01 , 120089 ,1245 , 1740 , 6709 , 44352 , 6697 , 1675 , 
29/02/2024 11:28:11 , 130096 ,1251 , 1746 , 6752 , 45508 , 6739 , 1681 , 
29/02/2024 11:28:21 , 140102 ,1258 , 1756 , 6804 , 46698 , 6792 , 1690 , 
29/02/2024 11:28:31 , 150108 ,1268 , 1769 , 6853 , 47966 , 6840 , 1703 , 
29/02/2024 11:28:41 , 160114 ,1272 , 1775 , 6899 , 49183 , 6886 , 1709 , 
29/02/2024 11:28:51 , 170120 ,1282 , 1788 , 6943 , 50414 , 6930 , 1722 , 
29/02/2024 11:29:01 , 180126 ,1295 , 1804 , 6996 , 51612 , 6983 , 1738 , 
29/02/2024 11:29:11 , 190132 ,1310 , 1822 , 7051 , 52884 , 7038 , 1755 , 
29/02/2024 11:29:21 , 200138 ,1320 , 1833 , 7095 , 54089 , 7082 , 1766 , 
29/02/2024 11:29:31 , 210144 ,1331 , 1849 , 7144 , 55312 , 7131 , 1782 , 
29/02/2024 11:29:41 , 220150 ,1338 , 1858 , 7189 , 56604 , 7176 , 1790 , 
29/02/2024 11:29:51 , 230156 ,1349 , 1870 , 7237 , 57794 , 7224 , 1802 , 
29/02/2024 11:30:01 , 240162 ,1364 , 1889 , 7291 , 58998 , 7279 , 1821 , 
29/02/2024 11:30:11 , 250168 ,1372 , 1900 , 7349 , 60247 , 7335 , 1831 , 
29/02/2024 11:30:21 , 260175 ,1385 , 1914 , 7408 , 61503 , 7393 , 1845 , 
29/02/2024 11:30:31 , 270181 ,1388 , 1922 , 7445 , 62690 , 7431 , 1852 , 
29/02/2024 11:30:41 , 280187 ,1398 , 1935 , 7496 , 63943 , 7481 , 1865 , 
29/02/2024 11:30:51 , 290194 ,1410 , 1951 , 7549 , 65149 , 7533 , 1880 , 
29/02/2024 11:31:01 , 300200 ,1418 , 1959 , 7589 , 66382 , 7573 , 1888 , 
29/02/2024 11:31:11 , 310205 ,1427 , 1971 , 7647 , 67542 , 7630 , 1899 , 
29/02/2024 11:31:21 , 320211 ,1437 , 1986 , 7710 , 68890 , 7693 , 1912 , 
29/02/2024 11:31:31 , 330218 ,1450 , 2002 , 7756 , 70084 , 7739 , 1926 , 
29/02/2024 11:31:41 , 340224 ,1456 , 2014 , 7800 , 71317 , 7783 , 1938 , 
29/02/2024 11:31:51 , 350230 ,1468 , 2030 , 7855 , 72595 , 7838 , 1953 , 
29/02/2024 11:32:01 , 360237 ,1479 , 2043 , 7907 , 73835 , 7889 , 1965 , 
29/02/2024 11:32:11 , 370243 ,1484 , 2049 , 7945 , 75078 , 7926 , 1971 , 
29/02/2024 11:32:21 , 380250 ,1489 , 2055 , 7992 , 76342 , 7973 , 1977 , 
29/02/2024 11:32:31 , 390255 ,1495 , 2065 , 8039 , 77564 , 8020 , 1986 , 
29/02/2024 11:32:41 , 400261 ,1510 , 2083 , 8104 , 78854 , 8084 , 2004 , 
29/02/2024 11:32:51 , 410268 ,1525 , 2106 , 8164 , 80131 , 8144 , 2027 , 
29/02/2024 11:33:01 , 420274 ,1532 , 2116 , 8218 , 81371 , 8199 , 2036 , 
