DD/MM/YYYY HH:MM:SS , time , count0 , count1 , count2 , count3 , count4 , count5 , adc0 , adc1 , adc2 , adc3
29/02/2024 15:52:01 , 2049 ,1746 , 2175181 , 1274322 , 303416801 , 3269808 , 22236 , 
29/02/2024 15:52:11 , 12055 ,1791 , 2988712 , 1817650 , 328797122 , 4541524 , 39863 , 
29/02/2024 15:52:21 , 22060 ,1839 , 3802689 , 2362134 , 354171900 , 5814981 , 57457 , 
29/02/2024 15:52:31 , 32066 ,1885 , 4615312 , 2905388 , 379531320 , 7086037 , 75051 , 
29/02/2024 15:52:41 , 42071 ,1939 , 5429154 , 3449093 , 404899848 , 8358425 , 92687 , 
29/02/2024 15:52:51 , 52077 ,1998 , 6242460 , 3991056 , 430274921 , 9629077 , 110115 , 
29/02/2024 15:53:01 , 62083 ,2050 , 7057852 , 4535212 , 455647433 , 10903350 , 127721 , 
29/02/2024 15:53:11 , 72089 ,2096 , 7874431 , 5079485 , 481043585 , 12178886 , 145562 , 
29/02/2024 15:53:21 , 82094 ,2157 , 8686964 , 5623572 , 506417728 , 13450173 , 163275 , 
29/02/2024 15:53:31 , 92100 ,2213 , 9500573 , 6167598 , 531798137 , 14722974 , 180887 , 
29/02/2024 15:53:41 , 102106 ,2251 , 10315577 , 6711640 , 557171172 , 15996504 , 198443 , 
29/02/2024 15:53:51 , 112111 ,2294 , 11130452 , 7256169 , 582554882 , 17270617 , 216086 , 
29/02/2024 15:54:01 , 122117 ,2333 , 11942880 , 7800778 , 607936436 , 18542514 , 233577 , 
29/02/2024 15:54:11 , 132123 ,2395 , 12758082 , 8343738 , 633315124 , 19815447 , 251290 , 
29/02/2024 15:54:21 , 142128 ,2451 , 13572332 , 8887937 , 658689742 , 21088936 , 268897 , 
29/02/2024 15:54:31 , 152134 ,2491 , 14386981 , 9433101 , 684079689 , 22363264 , 286686 , 
29/02/2024 15:54:41 , 162140 ,2545 , 15201378 , 9978367 , 709469002 , 23637583 , 304123 , 
29/02/2024 15:54:51 , 172145 ,2609 , 16018224 , 10521605 , 734867188 , 24911854 , 321942 , 
29/02/2024 15:55:01 , 182151 ,2668 , 16832410 , 11065487 , 760274419 , 26184367 , 339637 , 
29/02/2024 15:55:11 , 192157 ,2711 , 17649657 , 11610544 , 785676271 , 27461518 , 357253 , 
29/02/2024 15:55:21 , 202162 ,2753 , 18464042 , 12155250 , 811062975 , 28735592 , 374715 , 
29/02/2024 15:55:31 , 212168 ,2803 , 19278146 , 12697884 , 836448954 , 30007430 , 392350 , 
29/02/2024 15:55:41 , 222173 ,2858 , 20092164 , 13243301 , 861841588 , 31281740 , 410015 , 
29/02/2024 15:55:51 , 232179 ,2914 , 20907104 , 13787564 , 887237267 , 32555929 , 427612 , 
29/02/2024 15:56:01 , 242184 ,2964 , 21724597 , 14333252 , 912652804 , 33833492 , 445251 , 
29/02/2024 15:56:11 , 252190 ,3019 , 22542808 , 14877675 , 938069214 , 35111206 , 463020 , 
29/02/2024 15:56:21 , 262196 ,3084 , 23361895 , 15421891 , 963492915 , 36388869 , 480955 , 
29/02/2024 15:56:31 , 272202 ,3137 , 24181985 , 15967430 , 988915592 , 37668715 , 498746 , 
29/02/2024 15:56:41 , 282207 ,3182 , 24999163 , 16512617 , 1014341584 , 38945837 , 516459 , 
29/02/2024 15:56:51 , 292213 ,3231 , 25816843 , 17057199 , 1039746995 , 40222575 , 533941 , 
29/02/2024 15:57:01 , 302218 ,3292 , 26632444 , 17602144 , 1065139858 , 41497926 , 551570 , 
29/02/2024 15:57:11 , 312224 ,3349 , 27449449 , 18147392 , 1090542384 , 42774452 , 569523 , 
29/02/2024 15:57:21 , 322229 ,3392 , 28263706 , 18692676 , 1115930663 , 44049214 , 587032 , 
29/02/2024 15:57:31 , 332235 ,3459 , 29078768 , 19236314 , 1141324227 , 45323012 , 604322 , 
29/02/2024 15:57:41 , 342240 ,3514 , 29895027 , 19782059 , 1166729168 , 46599495 , 621903 , 
29/02/2024 15:57:51 , 352246 ,3574 , 30710425 , 20326632 , 1192128902 , 47874808 , 639392 , 
29/02/2024 15:58:01 , 362252 ,3607 , 31525732 , 20872376 , 1217521078 , 49150510 , 656898 , 
29/02/2024 15:58:11 , 372257 ,3655 , 32340671 , 21417268 , 1242913683 , 50424361 , 674756 , 
29/02/2024 15:58:21 , 382263 ,3702 , 33156186 , 21962677 , 1268323110 , 51700293 , 692289 , 
29/02/2024 15:58:31 , 392268 ,3752 , 33973698 , 22508503 , 1293742193 , 52978308 , 709904 , 
29/02/2024 15:58:41 , 402274 ,3814 , 34790214 , 23053827 , 1319144093 , 54254778 , 727549 , 
29/02/2024 15:58:51 , 412280 ,3852 , 35605881 , 23600355 , 1344539841 , 55531640 , 745214 , 
29/02/2024 15:59:01 , 422285 ,3903 , 36422188 , 24145969 , 1369955582 , 56808448 , 762761 , 
